Date,Open,High,Low,Close,Adj Close,Volume
2019-11-18,156.110001,157.289993,155.119995,155.229996,155.229996,52700
2019-11-19,155.619995,158.899994,155.529999,157.490005,157.490005,50700
2019-11-20,157.000000,157.460007,153.119995,154.020004,154.020004,78800
2019-11-21,154.539993,154.539993,148.970001,149.500000,149.500000,78000
2019-11-22,150.199997,152.289993,148.699997,151.600006,151.600006,50100
2019-11-25,152.000000,153.050003,151.399994,152.759995,152.759995,53100
2019-11-26,152.289993,153.350006,151.679993,152.399994,152.399994,79200
2019-11-27,152.000000,153.300003,151.740005,152.619995,152.619995,36700
2019-11-29,150.990005,151.350006,149.000000,150.330002,150.330002,51300
2019-12-02,150.720001,150.720001,148.419998,150.080002,150.080002,87700
2019-12-03,149.020004,151.110001,147.279999,149.979996,149.979996,221500
2019-12-04,150.669998,152.259995,150.309998,151.600006,151.600006,85700
2019-12-05,151.309998,151.559998,149.139999,149.860001,149.860001,87600
2019-12-06,150.789993,152.199997,150.559998,151.600006,151.600006,69300
2019-12-09,151.259995,152.869995,151.229996,152.300003,152.300003,66400
2019-12-10,152.190002,152.839996,151.300003,152.699997,152.699997,43700
2019-12-11,152.490005,152.490005,149.889999,150.470001,150.470001,28100
2019-12-12,149.970001,150.889999,146.449997,146.850006,146.850006,43700
2019-12-13,146.649994,147.380005,145.020004,145.350006,145.350006,52300
2019-12-16,145.750000,147.509995,145.750000,146.529999,146.529999,44200
2019-12-17,146.779999,147.699997,146.270004,147.350006,147.350006,33500
2019-12-18,147.619995,147.619995,145.669998,145.820007,145.820007,33800
2019-12-19,145.929993,146.309998,144.630005,145.949997,145.949997,46500
2019-12-20,146.000000,146.309998,144.839996,145.199997,145.199997,115100
2019-12-23,145.550003,145.550003,144.059998,144.330002,144.330002,57100
2019-12-24,143.990005,144.600006,143.800003,144.399994,144.399994,32200
2019-12-26,144.929993,145.350006,144.220001,145.050003,145.050003,25300
2019-12-27,145.199997,145.490005,143.750000,144.759995,144.759995,29000
2019-12-30,145.080002,145.080002,141.779999,142.020004,142.020004,50000
2019-12-31,141.809998,143.119995,141.210007,142.630005,142.630005,49600
2020-01-02,142.839996,144.889999,142.720001,144.309998,144.309998,27600
2020-01-03,143.020004,144.889999,142.800003,143.570007,143.570007,58500
2020-01-06,143.250000,145.460007,143.250000,144.250000,144.250000,32700
2020-01-07,144.000000,145.369995,143.240005,143.869995,143.869995,34900
2020-01-08,143.949997,145.470001,142.070007,143.710007,143.710007,39500
2020-01-09,144.449997,145.320007,142.910004,143.500000,143.500000,64200
2020-01-10,144.139999,145.160004,142.149994,142.389999,142.389999,41100
2020-01-13,142.520004,145.309998,142.520004,144.589996,144.589996,49000
2020-01-14,144.690002,145.679993,144.070007,144.770004,144.770004,46800
2020-01-15,144.830002,147.050003,144.830002,146.270004,146.270004,53500
2020-01-16,147.119995,147.960007,146.080002,146.720001,146.720001,35700
2020-01-17,147.470001,147.470001,146.220001,146.740005,146.740005,33600
2020-01-21,146.289993,147.570007,145.130005,145.949997,145.949997,53300
2020-01-22,146.940002,147.339996,145.639999,145.919998,145.919998,45800
2020-01-23,145.770004,146.660004,145.479996,145.740005,145.740005,45500
2020-01-24,146.139999,146.740005,142.779999,143.160004,143.160004,39300
2020-01-27,141.520004,143.789993,141.250000,142.529999,142.529999,51700
2020-01-28,143.020004,144.539993,141.300003,144.000000,144.000000,60600
2020-01-29,157.000000,165.000000,152.309998,152.600006,152.600006,254700
2020-01-30,153.410004,157.100006,151.339996,152.699997,152.699997,104800
2020-01-31,152.639999,154.759995,151.509995,152.029999,152.029999,101100
2020-02-03,152.449997,156.089996,149.009995,149.479996,149.479996,101800
2020-02-04,150.630005,152.539993,150.460007,151.809998,151.809998,87100
2020-02-05,152.830002,153.309998,150.839996,152.839996,152.839996,96100
2020-02-06,152.759995,153.850006,151.949997,152.240005,152.240005,56100
2020-02-07,151.289993,153.570007,151.199997,152.660004,152.660004,74600
2020-02-10,153.059998,153.570007,151.119995,151.449997,151.449997,28500
2020-02-11,151.699997,153.339996,151.220001,152.100006,152.100006,48000
2020-02-12,152.440002,153.539993,149.449997,149.839996,149.839996,54300
2020-02-13,149.279999,149.729996,146.929993,148.070007,148.070007,59900
2020-02-14,148.320007,149.679993,147.119995,148.839996,148.839996,56500
2020-02-18,148.630005,148.669998,147.529999,147.970001,147.970001,23400
2020-02-19,148.259995,150.169998,148.160004,149.600006,149.600006,45400
2020-02-20,149.149994,150.279999,148.210007,149.800003,149.800003,92300
2020-02-21,149.550003,150.679993,149.160004,149.949997,149.949997,59700
2020-02-24,146.320007,147.860001,143.809998,145.880005,145.880005,53000
2020-02-25,145.710007,145.860001,140.050003,140.050003,140.050003,99000
2020-02-26,140.639999,142.410004,140.059998,140.119995,140.119995,50700
2020-02-27,137.570007,140.720001,136.100006,136.220001,136.220001,70800
2020-02-28,133.399994,136.000000,132.619995,135.160004,135.160004,99700
2020-03-02,135.729996,137.729996,135.160004,136.720001,136.720001,74800
2020-03-03,136.229996,138.820007,132.100006,134.389999,134.389999,66000
2020-03-04,136.050003,136.500000,134.160004,136.169998,136.169998,77700
2020-03-05,133.960007,137.229996,133.960007,136.880005,136.880005,98300
2020-03-06,133.899994,136.740005,133.899994,136.279999,136.279999,73400
2020-03-09,131.350006,132.809998,129.100006,129.429993,129.429993,80800
2020-03-10,131.929993,131.929993,126.260002,129.979996,129.979996,143000
2020-03-11,127.610001,127.760002,122.000000,124.150002,124.150002,71600
2020-03-12,119.980003,122.599998,108.059998,108.529999,108.529999,135100
2020-03-13,111.919998,113.699997,106.269997,111.330002,111.330002,149700
2020-03-16,102.879997,108.449997,99.790001,106.660004,106.660004,136800
2020-03-17,108.040001,112.809998,105.629997,109.360001,109.360001,106100
2020-03-18,103.349998,104.150002,91.220001,92.199997,92.199997,115100
2020-03-19,91.760002,107.239998,90.000000,105.379997,105.379997,90200
2020-03-20,105.750000,109.089996,99.339996,100.739998,100.739998,104600
2020-03-23,102.309998,104.309998,96.529999,102.470001,102.470001,62400
2020-03-24,105.919998,107.330002,103.050003,106.889999,106.889999,75000
2020-03-25,107.580002,108.760002,103.050003,104.129997,104.129997,86100
2020-03-26,105.000000,111.639999,105.000000,110.540001,110.540001,71900
2020-03-27,107.320000,109.360001,104.550003,106.309998,106.309998,75200
2020-03-30,107.199997,110.669998,104.669998,110.239998,110.239998,71200
2020-03-31,109.989998,118.180000,109.989998,118.099998,118.099998,120600
2020-04-01,115.050003,116.629997,108.639999,113.389999,113.389999,79900
2020-04-02,112.239998,117.860001,111.500000,114.489998,114.489998,38000
2020-04-03,113.440002,115.599998,109.389999,112.230003,112.230003,42900
2020-04-06,117.559998,117.559998,112.489998,116.029999,116.029999,67500
2020-04-07,117.779999,119.800003,115.110001,117.709999,117.709999,54500
2020-04-08,119.389999,124.599998,118.739998,123.000000,123.000000,58800
2020-04-09,124.849998,127.330002,122.820000,125.419998,125.419998,52400
2020-04-13,124.300003,124.300003,119.570000,122.089996,122.089996,49100
2020-04-14,126.019997,127.610001,124.830002,126.500000,126.500000,76100
2020-04-15,121.620003,124.900002,120.489998,122.599998,122.599998,59800
2020-04-16,122.790001,125.459999,122.070000,124.129997,124.129997,59700
2020-04-17,127.230003,127.419998,125.449997,126.529999,126.529999,72000
2020-04-20,124.059998,127.360001,123.000000,126.919998,126.919998,46000
2020-04-21,124.059998,124.519997,121.660004,122.709999,122.709999,67800
2020-04-22,124.480003,126.209999,123.389999,125.010002,125.010002,54800
2020-04-23,125.620003,127.580002,124.000000,125.980003,125.980003,58600
2020-04-24,125.959999,127.480003,124.650002,125.550003,125.550003,36400
2020-04-27,127.269997,131.300003,127.000000,129.229996,129.229996,66600
2020-04-28,129.899994,131.009995,127.800003,128.850006,128.850006,85500
2020-04-29,130.080002,130.080002,123.199997,127.480003,127.480003,161500
2020-04-30,125.709999,128.839996,125.250000,126.330002,126.330002,88900
2020-05-01,123.660004,124.180000,120.970001,122.589996,122.589996,66400
2020-05-04,122.190002,122.190002,117.139999,118.550003,118.550003,91100
2020-05-05,120.360001,123.870003,119.800003,120.809998,120.809998,57800
2020-05-06,121.080002,123.430000,120.809998,122.000000,122.000000,62700
2020-05-07,123.580002,124.750000,122.639999,123.480003,123.480003,70800
2020-05-08,125.379997,125.750000,121.620003,124.669998,124.669998,110400
2020-05-11,124.900002,125.580002,123.449997,123.820000,123.820000,78800
2020-05-12,124.230003,124.230003,119.629997,120.110001,120.110001,69700
2020-05-13,119.570000,119.570000,114.750000,114.949997,114.949997,56800
2020-05-14,112.070000,113.559998,109.639999,113.209999,113.209999,124800
2020-05-15,113.389999,117.110001,110.239998,115.580002,115.580002,184200
2020-05-18,118.809998,120.699997,118.809998,120.129997,120.129997,87100
2020-05-19,120.739998,122.680000,118.790001,119.059998,119.059998,90600
2020-05-20,120.800003,121.959999,118.239998,121.239998,121.239998,59900
2020-05-21,120.400002,122.050003,119.620003,120.720001,120.720001,100900
2020-05-22,121.360001,122.470001,120.680000,122.370003,122.370003,79900
2020-05-26,124.000000,124.980003,122.849998,124.709999,124.709999,101200
2020-05-27,126.339996,126.650002,124.040001,125.919998,125.919998,63200
2020-05-28,126.779999,127.349998,124.860001,125.339996,125.339996,76600
2020-05-29,124.449997,125.139999,123.900002,124.480003,124.480003,74000
2020-06-01,124.989998,124.989998,122.599998,122.599998,122.599998,75100
2020-06-02,122.449997,122.879997,120.309998,121.089996,121.089996,101900
2020-06-03,122.510002,130.479996,121.779999,129.630005,129.630005,77600
2020-06-04,128.039993,128.740005,123.620003,125.300003,125.300003,61900
2020-06-05,128.429993,128.699997,124.820000,125.209999,125.209999,55000
2020-06-08,125.519997,127.830002,123.610001,126.360001,126.360001,69600
2020-06-09,125.029999,126.309998,123.129997,125.680000,125.680000,38800
2020-06-10,125.900002,125.900002,123.050003,123.919998,123.919998,54100
2020-06-11,121.540001,121.900002,116.989998,117.339996,117.339996,68200
2020-06-12,120.290001,121.940002,115.760002,118.019997,118.019997,65200
2020-06-15,115.779999,123.889999,115.080002,122.669998,122.669998,110800
2020-06-16,125.790001,126.129997,121.110001,121.959999,121.959999,42200
2020-06-17,122.750000,122.750000,120.139999,121.730003,121.730003,49900
2020-06-18,120.589996,121.430000,118.269997,119.459999,119.459999,86500
2020-06-19,120.860001,120.860001,115.690002,118.190002,118.190002,488300
2020-06-22,119.010002,119.989998,117.470001,118.709999,118.709999,63900
2020-06-23,119.269997,119.580002,117.220001,117.540001,117.540001,49700
2020-06-24,117.070000,117.070000,114.050003,114.379997,114.379997,56400
2020-06-25,113.830002,117.910004,113.550003,117.790001,117.790001,58400
2020-06-26,116.889999,117.250000,114.150002,116.000000,116.000000,133200
2020-06-29,117.190002,119.660004,117.180000,118.500000,118.500000,45300
2020-06-30,118.050003,119.769997,117.660004,118.290001,118.290001,47700
2020-07-01,117.790001,119.970001,117.669998,117.800003,117.800003,41200
2020-07-02,118.650002,119.430000,117.000000,117.349998,117.349998,50300
2020-07-06,118.830002,120.680000,117.919998,119.750000,119.750000,80200
2020-07-07,119.620003,121.019997,117.750000,118.089996,118.089996,48700
2020-07-08,117.570000,118.239998,116.809998,118.220001,118.220001,93400
2020-07-09,117.889999,118.379997,116.089996,117.370003,117.370003,39500
2020-07-10,117.650002,118.660004,117.180000,117.660004,117.660004,47800
2020-07-13,118.110001,119.779999,115.680000,115.790001,115.790001,68100
2020-07-14,116.290001,117.410004,114.209999,116.660004,116.660004,108000
2020-07-15,118.050003,121.440002,117.860001,120.449997,120.449997,80300
2020-07-16,119.570000,119.570000,117.849998,118.459999,118.459999,61200
2020-07-17,118.050003,119.720001,117.230003,118.339996,118.339996,40100
2020-07-20,118.099998,121.419998,118.099998,120.510002,120.510002,31400
2020-07-21,121.480003,122.000000,120.040001,121.040001,121.040001,72900
2020-07-22,121.059998,122.510002,119.940002,121.209999,121.209999,41700
2020-07-23,120.690002,122.589996,119.339996,119.760002,119.760002,49900
2020-07-24,118.870003,119.239998,116.320000,116.949997,116.949997,54500
2020-07-27,117.550003,118.550003,116.260002,117.660004,117.660004,67800
2020-07-28,117.059998,119.250000,115.870003,117.809998,117.809998,66900
2020-07-29,123.989998,127.260002,118.650002,122.739998,122.739998,143800
2020-07-30,120.730003,122.959999,120.550003,122.150002,122.150002,56000
2020-07-31,121.699997,124.260002,120.000000,123.919998,123.919998,82400
2020-08-03,124.370003,124.370003,122.480003,123.660004,123.660004,52600
2020-08-04,123.120003,123.389999,121.839996,123.320000,123.320000,50200
2020-08-05,124.110001,125.169998,123.339996,123.949997,123.949997,52300
2020-08-06,123.800003,123.900002,122.150002,123.349998,123.349998,34800
2020-08-07,123.000000,124.010002,122.339996,123.389999,123.389999,37000
2020-08-10,123.379997,124.410004,122.379997,123.620003,123.620003,47300
2020-08-11,141.990005,145.429993,134.789993,134.889999,134.889999,333900
2020-08-12,135.020004,140.750000,135.020004,137.039993,137.039993,180700
2020-08-13,138.479996,139.350006,136.850006,137.000000,137.000000,75200
2020-08-14,137.619995,146.750000,137.500000,146.630005,146.630005,285700
2020-08-17,148.009995,151.699997,141.839996,143.839996,143.839996,229500
2020-08-18,144.440002,145.979996,141.750000,143.139999,143.139999,121800
2020-08-19,143.389999,143.389999,139.720001,141.669998,141.669998,156000
2020-08-20,141.750000,145.059998,141.750000,144.139999,144.139999,100700
2020-08-21,144.399994,145.919998,143.539993,145.080002,145.080002,73500
2020-08-24,146.500000,149.279999,145.360001,148.580002,148.580002,88000
2020-08-25,148.699997,150.289993,146.550003,146.960007,146.960007,116500
2020-08-26,148.679993,148.960007,145.759995,146.059998,146.059998,82000
2020-08-27,147.330002,147.619995,144.139999,146.520004,146.520004,76100
2020-08-28,147.490005,150.460007,146.679993,146.889999,146.889999,83900
2020-08-31,147.259995,147.960007,143.990005,144.440002,144.440002,80300
2020-09-01,145.009995,149.100006,145.009995,148.820007,148.820007,86300
2020-09-02,148.460007,151.229996,147.740005,150.000000,150.000000,100500
2020-09-03,148.750000,148.750000,143.910004,144.279999,144.279999,79000
2020-09-04,144.410004,144.410004,136.889999,142.190002,142.190002,124800
2020-09-08,140.610001,143.149994,138.820007,138.820007,138.820007,88400
2020-09-09,139.830002,142.350006,139.000000,141.149994,141.149994,140700
2020-09-10,141.720001,143.089996,139.440002,139.720001,139.720001,148700
2020-09-11,140.869995,141.410004,138.839996,141.130005,141.130005,116400
2020-09-14,141.630005,143.039993,140.210007,142.619995,142.619995,69400
2020-09-15,145.000000,155.990005,143.809998,155.750000,155.750000,262100
2020-09-16,158.940002,176.559998,157.750000,174.899994,174.899994,459600
2020-09-17,173.399994,173.399994,162.589996,163.610001,163.610001,179700
2020-09-18,165.520004,166.169998,157.440002,159.589996,159.589996,347000
2020-09-21,157.699997,157.699997,149.210007,152.160004,152.160004,159700
2020-09-22,153.369995,154.649994,149.389999,154.250000,154.250000,89700
2020-09-23,153.800003,154.770004,148.110001,148.279999,148.279999,111700
2020-09-24,147.380005,148.059998,144.600006,146.059998,146.059998,122100
2020-09-25,146.169998,146.960007,144.990005,146.130005,146.130005,169300
2020-09-28,148.449997,153.410004,148.449997,151.460007,151.460007,144400
2020-09-29,150.669998,151.100006,148.080002,149.690002,149.690002,62400
2020-09-30,150.220001,153.070007,149.860001,150.559998,150.559998,82400
2020-10-01,150.660004,152.710007,148.550003,148.960007,148.960007,69400
2020-10-02,146.320007,149.949997,145.160004,146.460007,146.460007,110300
2020-10-05,147.729996,149.740005,146.899994,148.210007,148.210007,49500
2020-10-06,149.320007,154.350006,149.229996,150.039993,150.039993,91100
2020-10-07,151.000000,153.440002,150.820007,153.089996,153.089996,51800
2020-10-08,155.330002,164.789993,155.330002,163.940002,163.940002,168000
2020-10-09,164.589996,165.529999,160.649994,164.729996,164.729996,102100
2020-10-12,167.160004,169.399994,164.300003,166.460007,166.460007,88100
2020-10-13,165.600006,166.539993,164.029999,166.080002,166.080002,58600
2020-10-14,166.389999,167.839996,162.800003,164.240005,164.240005,54000
2020-10-15,162.429993,166.869995,162.330002,165.970001,165.970001,53100
2020-10-16,165.979996,167.360001,164.690002,164.699997,164.699997,38500
2020-10-19,165.600006,167.679993,163.429993,164.139999,164.139999,87300
2020-10-20,164.559998,172.350006,164.039993,169.070007,169.070007,311600
2020-10-21,174.889999,185.750000,174.889999,181.050003,181.050003,273200
2020-10-22,185.490005,186.210007,178.000000,183.050003,183.050003,178300
2020-10-23,183.270004,184.970001,181.190002,184.300003,184.300003,120400
2020-10-26,184.479996,187.000000,172.529999,175.000000,175.000000,168800
2020-10-27,176.029999,179.000000,172.529999,175.580002,175.580002,170700
2020-10-28,180.000000,182.449997,161.600006,162.149994,162.149994,387200
2020-10-29,162.389999,167.070007,161.729996,161.960007,161.960007,183600
2020-10-30,161.960007,167.250000,159.539993,167.070007,167.070007,236100
2020-11-02,168.910004,169.229996,162.500000,166.570007,166.570007,125700
2020-11-03,169.759995,172.610001,167.779999,171.949997,171.949997,90800
2020-11-04,172.949997,178.360001,171.440002,172.529999,172.529999,110400
2020-11-05,178.500000,183.600006,177.850006,181.679993,181.679993,173200
2020-11-06,183.789993,186.179993,177.500000,185.619995,185.619995,158500
2020-11-09,183.990005,187.270004,181.740005,185.009995,185.009995,311100
2020-11-10,184.580002,189.690002,184.000000,186.139999,186.139999,169500
2020-11-11,188.160004,193.220001,187.250000,192.160004,192.160004,133000
2020-11-12,195.360001,196.080002,185.639999,186.940002,186.940002,176700
2020-11-13,188.479996,193.910004,186.559998,192.270004,192.270004,164900
2020-11-16,194.330002,204.369995,192.210007,203.929993,203.929993,202000
2020-11-17,204.149994,209.679993,199.559998,208.199997,208.199997,196200
2020-11-18,211.789993,226.850006,211.789993,212.960007,212.960007,378000
2020-11-19,212.000000,218.970001,209.110001,217.110001,217.110001,143300
2020-11-20,217.419998,227.000000,216.199997,222.110001,222.110001,212100
2020-11-23,227.000000,227.000000,214.369995,220.759995,220.759995,201000
2020-11-24,225.699997,248.839996,222.410004,247.229996,247.229996,1120400
2020-11-25,254.300003,277.220001,252.020004,270.269989,270.269989,885100
2020-11-27,255.000000,280.000000,253.509995,271.260010,271.260010,561900
2020-11-30,300.299988,347.500000,299.000000,342.769989,342.769989,1565000
2020-12-01,324.000000,358.940002,316.859985,324.000000,324.000000,798700
2020-12-02,323.000000,330.000000,310.540009,321.320007,321.320007,408100
2020-12-03,327.839996,332.790009,322.059998,331.600006,331.600006,254400
2020-12-04,326.619995,337.209991,317.380005,328.000000,328.000000,296800
2020-12-07,330.070007,349.720001,325.529999,336.220001,336.220001,354000
2020-12-08,317.000000,318.000000,288.109985,289.450012,289.450012,1491200
2020-12-09,284.119995,291.140015,274.089996,286.209991,286.209991,1324100
2020-12-10,285.170013,291.769989,282.380005,290.329987,290.329987,505200
2020-12-11,289.950012,295.250000,279.440002,285.920013,285.920013,375600
2020-12-14,298.929993,300.000000,276.380005,279.529999,279.529999,830600
2020-12-15,283.709991,289.829987,277.390015,285.790009,285.790009,540200
2020-12-16,312.700012,315.000000,298.000000,299.119995,299.119995,1119200
2020-12-17,321.000000,322.329987,293.290009,297.799988,297.799988,1249300
2020-12-18,295.000000,304.000000,287.170013,301.200012,301.200012,1323100
2020-12-21,297.630005,322.000000,295.019989,317.600006,317.600006,712900
2020-12-22,326.989990,335.929993,320.369995,331.500000,331.500000,639900
2020-12-23,334.670013,343.200012,325.160004,337.179993,337.179993,594100
2020-12-24,337.000000,338.829987,320.359985,322.609985,322.609985,252600
2020-12-28,367.290009,379.989990,354.019989,370.000000,370.000000,1097700
2020-12-29,367.000000,371.239990,344.000000,366.070007,366.070007,735200
2020-12-30,377.000000,399.820007,371.000000,389.970001,389.970001,935200
2020-12-31,391.019989,399.980011,377.119995,388.549988,388.549988,739600
2021-01-04,416.329987,444.390015,410.010010,425.220001,425.220001,1467900
2021-01-05,421.049988,438.399994,406.510010,428.630005,428.630005,1100600
2021-01-06,430.839996,483.019989,430.839996,480.549988,480.549988,1536000
2021-01-07,521.320007,559.859985,502.109985,535.750000,535.750000,2284400
2021-01-08,565.070007,568.659973,513.320007,531.640015,531.640015,1645400
2021-01-11,472.140015,511.980011,464.510010,495.489990,495.489990,1472700
2021-01-12,502.779999,519.950012,488.510010,514.239990,514.239990,671800
2021-01-13,500.730011,523.989990,492.339996,519.260010,519.260010,617500
2021-01-14,542.609985,631.599976,538.619995,631.000000,631.000000,1911800
2021-01-15,607.099976,622.840027,574.000000,578.070007,578.070007,1608900
2021-01-19,616.530029,621.450012,579.000000,592.210022,592.210022,1037800
2021-01-20,579.250000,589.000000,532.000000,550.820007,550.820007,1231700
2021-01-21,514.049988,532.549988,504.600006,520.460022,520.460022,1168800
2021-01-22,525.010010,582.500000,525.000000,577.030029,577.030029,1133300
2021-01-25,590.299988,599.080017,551.140015,571.419983,571.419983,683400
2021-01-26,555.000000,564.650024,546.000000,559.809998,559.809998,478900
2021-01-27,533.229980,549.469971,505.700012,540.099976,540.099976,656400
2021-01-28,561.299988,605.330017,551.510010,578.380005,578.380005,763000
2021-01-29,680.000000,696.479980,607.500000,617.309998,617.309998,1435400
2021-02-01,620.340027,639.859985,586.049988,634.559998,634.559998,555500
2021-02-02,650.010010,691.280029,638.169983,687.919983,687.919983,534300
2021-02-03,701.640015,753.830017,695.989990,741.190002,741.190002,921200
2021-02-04,770.900024,771.229980,717.500000,765.590027,765.590027,636500
2021-02-05,771.179993,806.010010,745.020020,806.000000,806.000000,766700
2021-02-08,925.830017,1050.000000,890.010010,1041.000000,1041.000000,2099800
2021-02-09,1137.739990,1315.000000,1065.410034,1272.939941,1272.939941,2319700
2021-02-10,1196.010010,1199.000000,950.359985,974.479980,974.479980,2297300
2021-02-11,1137.199951,1139.920044,977.020020,1009.940002,1009.940002,1613200
2021-02-12,1015.590027,1044.890015,961.010010,1034.310059,1034.310059,767400
2021-02-16,1070.839966,1082.569946,954.229980,955.000000,955.000000,1501700
2021-02-17,939.500000,954.000000,878.000000,941.799988,941.799988,1815600
2021-02-18,926.900024,960.000000,902.059998,927.780029,927.780029,793200
2021-02-19,945.000000,1008.000000,914.590027,963.719971,963.719971,1153100
2021-02-22,871.000000,932.280029,865.000000,876.000000,876.000000,765900
2021-02-23,800.010010,801.580017,660.000000,691.229980,691.229980,1875500
2021-02-24,734.000000,822.150024,715.880005,817.690002,817.690002,1200500
2021-02-25,840.940002,845.000000,726.099976,731.609985,731.609985,784100
2021-02-26,687.119995,804.059998,681.140015,750.409973,750.409973,1178400
2021-03-01,798.400024,805.000000,758.880005,782.440002,782.440002,760800
2021-03-02,815.099976,817.489990,741.070007,748.500000,748.500000,644000
2021-03-03,781.780029,798.000000,727.809998,731.570007,731.570007,772100
2021-03-04,712.979980,737.989990,610.000000,645.659973,645.659973,1220600
2021-03-05,657.650024,663.000000,537.219971,620.239990,620.239990,1354800
2021-03-08,645.010010,669.460022,617.000000,624.190002,624.190002,672100
2021-03-09,686.570007,735.479980,681.750000,715.989990,715.989990,873600
2021-03-10,750.000000,759.030029,711.000000,756.549988,756.549988,643000
2021-03-11,775.000000,805.000000,761.130005,803.750000,803.750000,528500
2021-03-12,759.799988,810.000000,750.030029,784.000000,784.000000,467600
2021-03-15,788.330017,809.000000,763.669983,769.010010,769.010010,437500
2021-03-16,758.789978,770.000000,701.429993,724.289978,724.289978,415100
2021-03-17,702.229980,785.070007,698.270020,770.989990,770.989990,543200
2021-03-18,754.520020,808.989990,728.010010,732.049988,732.049988,619500
2021-03-19,749.530029,785.270020,714.539978,777.039978,777.039978,956500
2021-03-22,767.200012,775.000000,721.500000,724.559998,724.559998,498800
2021-03-23,716.809998,735.349976,670.010010,677.210022,677.210022,716900
2021-03-24,705.320007,710.500000,615.219971,621.570007,621.570007,706800
2021-03-25,580.700012,626.419983,566.000000,620.909973,620.909973,881600
2021-03-26,626.000000,642.299988,600.380005,624.000000,624.000000,524100
2021-03-29,658.859985,662.929993,627.229980,631.340027,631.340027,443100
2021-03-30,642.460022,666.799988,620.309998,653.979980,653.979980,562600
2021-03-31,647.609985,694.210022,641.380005,678.799988,678.799988,561500
2021-04-01,688.460022,725.830017,687.460022,703.559998,703.559998,402400
2021-04-05,709.750000,736.039978,693.289978,720.549988,720.549988,485900
2021-04-06,721.190002,721.190002,676.989990,704.580017,704.580017,593700
2021-04-07,678.000000,695.570007,652.000000,656.200012,656.200012,452200
2021-04-08,670.700012,702.710022,664.380005,690.119995,690.119995,436100
2021-04-09,709.989990,720.000000,689.460022,711.000000,711.000000,344700
2021-04-12,735.190002,745.940002,704.849976,718.239990,718.239990,481200
2021-04-13,745.000000,869.989990,734.789978,848.539978,848.539978,1702200
2021-04-14,880.979980,882.099976,730.000000,735.500000,735.500000,1582500
2021-04-15,753.169983,754.940002,709.000000,740.150024,740.150024,686300
2021-04-16,707.099976,720.000000,685.000000,693.619995,693.619995,762800
2021-04-19,650.039978,665.000000,623.500000,637.520020,637.520020,879900
2021-04-20,639.000000,648.000000,614.000000,646.450012,646.450012,552400
2021-04-21,628.400024,665.460022,628.400024,650.460022,650.460022,417900
2021-04-22,642.010010,650.500000,594.000000,598.200012,598.200012,715300
2021-04-23,575.890015,618.400024,569.000000,613.039978,613.039978,662100
2021-04-26,636.760010,659.799988,628.000000,658.820007,658.820007,479100
2021-04-27,673.000000,685.000000,655.000000,676.989990,676.989990,511300
2021-04-28,673.599976,689.000000,665.500000,680.820007,680.820007,297300
2021-04-29,665.000000,675.000000,637.909973,655.010010,655.010010,439700
2021-04-30,647.020020,675.000000,646.320007,657.159973,657.159973,559700
2021-05-03,673.969971,673.969971,634.390015,635.619995,635.619995,464500
2021-05-04,619.510010,628.000000,598.890015,616.880005,616.880005,514600
2021-05-05,630.000000,651.989990,608.900024,623.450012,623.450012,497500
2021-05-06,612.880005,622.770020,587.010010,609.080017,609.080017,355200
2021-05-07,608.969971,631.799988,608.330017,620.460022,620.460022,363400
2021-05-10,615.859985,615.859985,566.469971,569.460022,569.460022,522700
2021-05-11,535.000000,584.989990,525.280029,576.960022,576.960022,663000
2021-05-12,556.280029,577.799988,538.640015,541.880005,541.880005,421600
2021-05-13,511.200012,542.969971,478.070007,488.079987,488.079987,937400
2021-05-14,501.260010,523.619995,492.000000,521.309998,521.309998,561600
2021-05-17,484.000000,499.510010,468.880005,489.350006,489.350006,804600
2021-05-18,488.910004,504.260010,470.570007,487.200012,487.200012,598200
2021-05-19,422.850006,458.489990,411.579987,454.859985,454.859985,1505400
2021-05-20,477.660004,493.000000,457.279999,472.660004,472.660004,861400
2021-05-21,471.730011,487.670013,447.769989,450.519989,450.519989,853000
2021-05-24,465.000000,478.260010,447.250000,472.450012,472.450012,757500
2021-05-25,464.000000,479.880005,458.209991,469.670013,469.670013,672200
2021-05-26,477.339996,495.989990,476.540009,482.790009,482.790009,542600
2021-05-27,492.000000,502.059998,485.070007,493.850006,493.850006,503900
2021-05-28,482.000000,482.920013,467.640015,470.000000,470.000000,477500
2021-06-01,471.239990,484.660004,468.980011,477.760010,477.760010,432500
2021-06-02,483.000000,501.299988,478.720001,498.500000,498.500000,352700
2021-06-03,501.200012,501.980011,484.000000,488.640015,488.640015,395500
2021-06-04,481.700012,485.989990,474.000000,484.670013,484.670013,317200
2021-06-07,482.500000,488.549988,464.070007,469.809998,469.809998,610400
2021-06-08,458.000000,461.890015,427.929993,459.380005,459.380005,1091700
2021-06-09,470.000000,515.669983,455.589996,512.989990,512.989990,1482200
2021-06-10,512.390015,529.869995,495.910004,508.649994,508.649994,953700
2021-06-11,513.000000,520.969971,504.000000,516.440002,516.440002,500400
2021-06-14,544.000000,605.690002,544.000000,598.489990,598.489990,1557300
2021-06-15,602.049988,635.820007,589.169983,630.539978,630.539978,1310000
2021-06-16,616.650024,639.880005,608.840027,619.820007,619.820007,1039500
